LO_ms[pb]	NLO_ms[pb]
3.33	4.36
3.33	4.34
3.33	4.33
3.33	4.35
3.34	4.35
3.34	4.33
3.34	4.35
3.35	4.35
3.35	4.39
3.35	4.35
3.36	4.38
3.36	4.37
3.37	4.4
3.37	4.41
3.37	4.4
3.37	4.37
3.38	4.42
3.38	4.41
3.38	4.42
3.38	4.41
3.38	4.39
3.39	4.42
3.39	4.42
3.4	4.38
3.4	4.43
3.4	4.41
3.4	4.43
3.41	4.45
3.42	4.45
3.42	4.44
3.42	4.44
3.42	4.44
3.43	4.46
3.43	4.45
3.43	4.48
3.43	4.46
3.43	4.48
3.44	4.49
3.44	4.49
3.44	4.48
3.44	4.5
3.44	4.47
3.45	4.51
3.45	4.5
3.45	4.47
3.46	4.51
3.46	4.51
3.46	4.5
3.47	4.55
3.47	4.51
3.48	4.54
3.48	4.55
3.48	4.53
3.48	4.37
3.48	4.55
3.49	4.56
3.49	4.55
3.57	4.66
3.57	4.65
3.57	4.65
3.57	4.67
3.57	4.65
3.57	4.65
3.58	4.67
3.59	4.68
3.6	4.69
3.6	4.69
3.61	4.71
3.61	4.71
3.62	4.73
3.62	4.73
3.63	4.69
3.64	4.75
3.64	4.74
3.64	4.74
3.64	4.75
3.65	4.73
3.65	4.76
3.65	4.78
3.65	4.77
3.66	4.76
3.66	4.77
3.66	4.77
3.66	4.78
3.67	4.77
3.67	4.78
3.67	4.79
3.67	4.77
3.68	4.8
3.68	4.82
3.69	4.81
3.69	4.8
3.69	4.83
3.69	4.8
3.69	4.83
3.7	4.83
3.7	4.81
3.71	4.84
3.71	4.85
3.72	4.84
3.72	4.87
3.73	4.89
3.73	4.85
3.74	4.88
3.74	4.89
3.75	4.9
3.75	4.88
3.75	4.91
3.76	4.89
3.76	4.94
3.76	4.89
3.77	4.93
3.78	4.92
3.79	4.94
3.8	4.96
3.8	4.96
3.8	4.98
3.8	4.94
3.81	4.97
3.81	4.99
3.81	4.98
3.82	4.98
3.82	4.98
3.83	5.01
3.84	5.01
3.84	5.02
3.84	5.01
3.85	5.01
3.85	5.04
3.85	5.05
3.85	5.02
3.87	5.05
3.97	5.19
3.97	5.18
3.97	5.21
3.98	5.23
3.98	5.19
3.99	5.21
3.99	5.22
4.0	5.22
4.0	5.21
4.0	5.21
4.01	5.25
4.01	5.24
4.01	5.22
4.02	5.24
4.02	5.25
4.02	5.23
4.03	5.25
4.04	5.25
4.04	5.3
4.04	5.29
4.04	5.26
4.04	5.27
4.04	5.27
4.05	5.3
4.05	5.29
4.05	5.29
4.06	5.3
4.07	5.32
4.07	5.28
4.08	5.35
4.09	5.39
4.09	5.35
4.09	5.34
4.1	5.34
4.1	5.37
4.1	5.35
4.1	5.36
4.1	5.34
4.1	5.35
4.11	5.35
4.11	5.36
4.11	5.36
4.12	5.38
4.14	5.39
4.14	5.41
4.14	5.36
4.15	5.4
4.16	5.42
4.17	5.43
4.17	5.46
4.17	5.47
4.18	5.46
4.18	5.46
4.19	5.48
4.2	5.47
4.2	5.44
4.21	5.5
4.21	5.51
4.21	5.5
4.22	5.53
4.22	5.52
4.23	5.51
4.23	5.52
4.23	5.51
4.23	5.53
4.23	5.53
4.24	5.55
4.25	5.56
4.25	5.54
4.26	5.58
4.26	5.58
4.26	5.53
4.27	5.58
4.27	5.59
4.28	5.61
4.29	5.58
4.29	5.61
4.29	5.61
4.29	5.61
4.3	5.61
4.39	5.75
4.4	5.74
4.4	5.74
4.41	5.76
4.41	5.78
4.42	5.78
4.42	5.76
4.42	5.76
4.42	5.76
4.43	5.8
4.43	5.79
4.44	5.79
4.45	5.81
4.45	5.81
4.45	5.85
4.46	5.83
4.47	5.86
4.48	5.84
4.48	5.87
4.48	5.84
4.49	5.8
4.49	5.89
4.5	5.88
4.51	5.91
4.51	5.89
4.52	5.89
4.52	5.91
4.53	5.92
4.53	5.93
4.53	5.91
4.54	5.93
4.55	5.96
4.56	5.95
4.56	5.95
4.56	5.96
4.57	5.99
4.57	6.02
4.57	6.0
4.59	6.0
4.6	6.05
4.6	6.0
4.6	6.01
4.61	6.06
4.61	6.03
4.61	6.02
4.62	6.02
4.62	6.08
4.64	6.08
4.64	6.08
4.64	6.09
4.65	6.08
4.65	6.1
4.67	6.1
4.68	6.12
4.68	6.1
4.68	6.12
4.69	6.12
4.7	6.13
4.7	6.14
4.7	6.15
4.71	6.15
4.71	6.17
4.74	6.19
4.74	6.21
4.74	6.21
4.74	6.19
4.75	6.2
4.75	6.22
4.75	6.22
4.76	6.22
4.76	6.23
4.76	6.21
4.77	6.25
4.78	6.25
4.78	6.24
4.79	6.25
4.79	6.27
4.9	6.41
4.9	6.4
4.9	6.41
4.91	6.42
4.91	6.41
4.91	6.43
4.92	6.42
4.92	6.45
4.92	6.44
4.92	6.46
4.94	6.48
4.94	6.41
4.94	6.5
4.95	6.5
4.96	6.47
4.97	6.49
4.97	6.49
4.97	6.48
4.98	6.51
5.0	6.53
5.01	6.54
5.01	6.57
5.01	6.54
5.03	6.55
5.03	6.58
5.04	6.6
5.05	6.6
5.05	6.63
5.07	6.64
5.08	6.66
5.08	6.67
5.08	6.63
5.09	6.66
5.1	6.65
5.1	6.7
5.11	6.67
5.12	6.7
5.12	6.7
5.12	6.38
5.13	6.71
5.14	6.75
5.14	6.72
5.15	6.76
5.15	6.74
5.15	6.76
5.16	6.73
5.18	6.8
5.18	6.77
5.18	6.77
5.19	6.8
5.19	6.82
5.2	6.8
5.21	6.84
5.21	6.83
5.22	6.83
5.22	6.81
5.23	6.88
5.24	6.84
5.24	6.84
5.25	6.89
5.25	6.87
5.26	6.91
5.27	6.93
5.28	6.92
5.29	6.94
5.29	6.91
5.29	6.91
5.31	6.97
5.31	6.97
5.32	6.97
5.33	6.97
5.33	6.98
5.34	6.98
5.34	6.97
5.36	7.0
5.36	7.0
5.37	7.03
5.37	7.02
5.38	7.05
5.49	7.18
5.49	7.21
5.49	7.19
5.5	7.21
5.51	7.22
5.52	7.22
5.53	7.23
5.54	7.24
5.55	7.27
5.57	7.24
5.57	7.34
5.57	7.32
5.59	7.33
5.59	7.33
5.6	7.34
5.64	7.39
5.64	7.36
5.65	7.4
5.65	7.41
5.69	7.46
5.72	7.48
5.72	7.51
5.73	7.5
5.74	7.54
5.75	7.53
5.76	7.53
5.77	7.54
5.77	7.55
5.8	7.6
5.8	7.58
5.8	7.54
5.81	7.64
5.82	7.63
5.82	7.63
5.84	7.64
5.84	7.66
5.86	7.7
5.87	7.69
5.87	7.7
5.88	7.71
5.88	7.71
5.89	7.77
5.89	7.72
5.9	7.73
5.92	7.77
5.93	7.77
5.95	7.82
5.95	7.78
5.95	7.79
5.96	7.81
5.99	7.87
6.0	7.87
6.0	7.86
6.03	7.89
6.04	7.91
6.04	7.9
6.04	7.9
6.08	7.95
6.12	8.01
6.12	8.02
6.15	8.05
6.16	8.0
6.18	8.11
6.19	8.13
6.24	8.2
6.26	8.2
6.27	8.23
6.27	8.23
6.3	8.26
6.32	8.26
6.35	8.32
6.35	8.33
6.37	8.35
6.48	8.48
6.49	8.54
6.5	8.55
6.76	8.86
6.76	8.86
8.16	10.8
8.31	10.9
8.34	11.0
8.54	11.3
8.72	11.5
8.85	11.7
8.88	11.7
9.24	12.2
10.7	14.2
11.6	15.3
11.7	15.4
13.5	17.9
15.7	20.8
17.9	23.8
18.6	24.8
98.9	134.0
0.734E-06	0.907E-06
0.321E-01	0.400E-01
0.558E-01	0.690E-01
0.783	1.01
0.233E-04	0.297E-04
0.797E-05	0.884E-05
0.137E-07	0.177E-07
0.372	0.468
0.365E-05	0.424E-05
0.122E-06	0.164E-06
0.325E-06	0.411E-06
0.147E-01	0.181E-01
0.215E-04	0.252E-04
3.45	4.51
0.250E-03	0.293E-03
0.206E-03	0.307E-03
1.98	2.57
0.830	1.07
0.349E-04	0.409E-04
0.126	0.159
0.336E-06	0.554E-06
0.415E-03	0.489E-03
0.808E-05	0.947E-05
0.501E-04	0.730E-04
0.569E-02	0.692E-02
0.520	0.668
0.172E-01	0.212E-01
0.464E-03	0.548E-03
0.340E-03	0.398E-03
1.80	2.33
0.158E-05	0.192E-05
0.407	0.523
0.394E-02	0.474E-02
0.234E-03	0.275E-03
0.147E-05	0.208E-05
0.294E-02	0.354E-02
0.142E-03	0.178E-03
0.419E-05	0.497E-05
0.186E-03	0.206E-03
0.278E-04	0.377E-04
0.208E-02	0.240E-02
0.521E-04	0.588E-04
0.184E-05	0.223E-05
0.107E-03	0.125E-03
0.664E-03	0.742E-03
0.149E-02	0.178E-02
0.124E-05	0.168E-05
0.324E-05	0.387E-05
0.146E-04	0.167E-04
0.687E-05	0.105E-04
0.214E-01	0.258E-01
0.674E-05	0.769E-05
0.592E-04	0.690E-04
0.449E-04	0.522E-04
0.407E-02	0.496E-02
1.93	2.52
0.769E-01	0.968E-01
0.114E-03	0.156E-03
0.312E-04	0.363E-04
3.37	4.40
0.128E-02	0.152E-02
0.564E-04	0.661E-04
0.363E-01	0.453E-01
0.150E-05	0.183E-05
0.149E-06	0.195E-06
0.140E-01	0.173E-01
0.136E-02	0.157E-02
0.327E-06	0.422E-06
0.364E-07	0.468E-07
0.364E-04	0.498E-04
0.268	0.339
0.426E-02	0.516E-02
0.528	0.676
0.436E-05	0.521E-05
0.118E-05	0.134E-05
0.100E-04	0.117E-04
0.554E-02	0.673E-02
0.334E-04	0.388E-04
0.153E-02	0.182E-02
0.490E-02	0.592E-02
0.408	0.523
0.158E-01	0.195E-01
0.130E-03	0.151E-03
0.321E-04	0.373E-04
0.892E-02	0.109E-01
0.864E-05	0.104E-04
0.197E-02	0.220E-02
0.230E-01	0.278E-01
0.549E-02	0.641E-02
0.218E-05	0.322E-05
0.622E-02	0.714E-02
0.493E-04	0.567E-04
0.477E-03	0.672E-03
0.112E-03	0.122E-03
0.739E-05	0.103E-04
0.100E-02	0.113E-02
0.299E-04	0.330E-04
0.114E-04	0.124E-04
0.168E-03	0.196E-03
0.792E-04	0.925E-04
0.722E-04	0.107E-03
0.116E-01	0.142E-01
0.214	0.271
0.153	0.191
0.719E-02	0.862E-02
0.876E-04	0.104E-03
0.534E-06	0.667E-06
0.670E-06	0.828E-06
0.220E-01	0.272E-01
0.134E-03	0.158E-03
0.200E-02	0.240E-02
0.300E-03	0.350E-03
0.104E-03	0.111E-03
0.483E-03	0.576E-03
0.873E-06	0.108E-05
0.372E-01	0.455E-01
0.381E-06	0.482E-06
0.266	0.340
0.374E-02	0.584E-02
0.379E-04	0.489E-04
0.312E-02	0.346E-02
0.903E-04	0.105E-03
0.632E-03	0.836E-03
0.175E-01	0.213E-01
0.265E-04	0.295E-04
0.446E-08	0.626E-08
0.346E-03	0.382E-03
0.788E-03	0.872E-03
0.112E-02	0.125E-02
0.902E-06	0.111E-05
0.242E-03	0.339E-03
0.158E-05	0.193E-05
0.849E-02	0.103E-01
0.651	0.831
0.235E-04	0.275E-04
0.112E-02	0.133E-02
0.415E-04	0.495E-04
1.44	1.88
0.251E-03	0.278E-03
0.270E-02	0.430E-02
4.52	5.89
0.165E-04	0.193E-04
0.107E-02	0.127E-02
0.309E-03	0.364E-03
0.348E-03	0.444E-03
0.715E-01	0.887E-01
0.112E-03	0.130E-03
1.28	1.65
0.914E-04	0.102E-03
0.114E-01	0.140E-01
0.122E-02	0.139E-02
0.111E-02	0.146E-02
0.150E-01	0.181E-01
0.118E-06	0.153E-06
1.65	2.15
0.973E-02	0.119E-01
0.497E-03	0.591E-03
0.134E-05	0.165E-05
0.845E-01	0.107
0.504E-02	0.612E-02
0.171E-02	0.204E-02
0.640	1.21
0.103	0.130
0.521E-01	0.652E-01
0.630E-07	0.872E-07
0.189E-03	0.209E-03
0.263E-03	0.289E-03
0.217E-01	0.254E-01
0.836E-04	0.973E-04
0.672E-03	0.798E-03
0.109E-04	0.131E-04
0.970E-04	0.149E-03
0.554E-04	0.649E-04
0.173E-03	0.201E-03
0.109E-05	0.135E-05
0.169E-01	0.209E-01
0.115E-04	0.135E-04
0.308E-02	0.372E-02
0.378E-02	0.457E-02
0.131E-06	0.163E-06
0.711E-05	0.844E-05
0.268E-02	0.322E-02
0.109	0.136
0.778E-07	0.114E-06
0.392	0.498
0.303E-01	0.376E-01
0.106E-01	0.130E-01
0.746E-05	0.853E-05
0.142E-01	0.175E-01
0.918E-05	0.108E-04
0.511E-06	0.614E-06
0.177E-05	0.215E-05
0.344E-03	0.403E-03
0.262E-03	0.308E-03
0.287E-02	0.345E-02
0.441E-05	0.575E-05
0.919E-02	0.110E-01
0.101	0.127
0.431	0.554
0.428E-01	0.535E-01
0.315E-04	0.393E-04
0.308	0.394
0.518E-08	0.715E-08
0.144E-03	0.161E-03
0.290E-07	0.437E-07
0.115E-03	0.138E-03
0.176E-03	0.206E-03
0.302E-02	0.357E-02
0.322E-07	0.393E-07
0.151E-01	0.185E-01
0.201E-05	0.299E-05
0.421E-06	0.537E-06
0.682E-01	0.845E-01
0.113E-03	0.131E-03
2.75	3.56
0.711E-02	0.867E-02
0.851E-03	0.983E-03
0.477E-04	0.557E-04
0.212E-01	0.263E-01
0.441E-07	0.595E-07
0.960E-01	0.121
0.304E-04	0.357E-04
0.174E-03	0.194E-03
0.284	0.363
0.279E-03	0.311E-03
0.349E-02	0.424E-02
0.107E-05	0.132E-05
0.136E-03	0.158E-03
0.366E-05	0.435E-05
0.978E-01	0.122
1.69	2.20
0.602	0.761
0.314E-02	0.364E-02
0.292E-01	0.364E-01
0.156E-03	0.182E-03
0.171E-02	0.204E-02
0.496E-05	0.664E-05
0.286E-01	0.355E-01
0.603E-06	0.750E-06
0.402E-02	0.474E-02
0.141E-04	0.164E-04
0.783	1.00
0.513E-03	0.575E-03
0.485E-01	0.600E-01
0.137E-03	0.188E-03
0.974E-06	0.120E-05
0.122E-05	0.148E-05
0.556E-07	0.739E-07
0.208E-03	0.224E-03
0.327E-02	0.383E-02
0.131	0.166
0.723E-05	0.987E-05
0.301E-08	0.482E-08
0.741E-05	0.874E-05
0.395E-05	0.499E-05
0.104E-01	0.127E-01
0.262E-02	0.307E-02
0.190E-05	0.229E-05
0.183E-05	0.216E-05
0.220E-06	0.283E-06
0.235E-01	0.291E-01
0.894E-03	0.106E-02
0.379E-03	0.443E-03
0.101E-01	0.124E-01
0.537E-03	0.597E-03
0.111E-04	0.171E-04
0.662E-02	0.809E-02
0.113E-02	0.134E-02
0.317E-06	0.433E-06
0.246E-06	0.313E-06
0.207E-02	0.237E-02
0.440E-03	0.518E-03
0.215E-01	0.253E-01
0.129E-01	0.159E-01
0.140E-03	0.163E-03
0.167E-01	0.199E-01
0.330E-02	0.398E-02
0.491E-04	0.571E-04
0.333E-03	0.365E-03
0.559E-07	0.763E-07
0.377E-02	0.456E-02
0.213E-04	0.248E-04
0.222E-02	0.300E-02
0.536E-06	0.775E-06
0.512E-06	0.793E-06
0.805E-01	0.101
0.679E-06	0.898E-06
0.115E-05	0.141E-05
0.207E-04	0.248E-04
0.123E-05	0.133E-05
0.205E-05	0.249E-05
0.119E-05	0.165E-05
0.533E-06	0.666E-06
0.488E-06	0.607E-06
0.135E-01	0.164E-01
0.155E-05	0.222E-05
0.801E-03	0.950E-03
0.436E-04	0.508E-04
0.101E-01	0.124E-01
0.966E-05	0.108E-04
0.143E-05	0.175E-05
0.483E-08	0.741E-08
0.276E-02	0.333E-02
0.706	0.880
0.786E-05	0.932E-05
0.464E-04	0.544E-04
0.214E-03	0.234E-03
0.140E-04	0.163E-04
0.276E-05	0.329E-05
0.881	1.11
0.438E-03	0.506E-03
0.688E-01	0.864E-01
0.346E-04	0.405E-04
0.103E-03	0.117E-03
0.207E-03	0.223E-03
0.117E-05	0.172E-05
0.162E-01	0.200E-01
0.116E-01	0.139E-01
0.867E-06	0.104E-05
0.208E-02	0.244E-02
0.242E-03	0.283E-03
0.473E-06	0.592E-06
0.191	0.242
0.244E-01	0.285E-01
0.252E-05	0.389E-05
0.615E-06	0.760E-06
0.548E-01	0.665E-01
0.770E-05	0.114E-04
0.212E-05	0.255E-05
0.208E-07	0.264E-07
0.946E-04	0.110E-03
0.578E-04	0.671E-04
0.923E-01	0.116
0.694E-05	0.822E-05
0.234E-06	0.391E-06
0.304E-06	0.380E-06
0.721E-04	0.108E-03
0.276E-04	0.322E-04
0.146E-03	0.172E-03
0.849E-04	0.993E-04
0.155E-04	0.176E-04
0.113E-02	0.169E-02
0.756E-01	0.931E-01
0.231E-04	0.269E-04
0.528E-06	0.699E-06
0.979E-04	0.114E-03
0.183E-04	0.246E-04
0.571E-02	0.695E-02
0.239E-03	0.279E-03
0.880E-05	0.103E-04
0.357E-02	0.433E-02
0.122E-05	0.149E-05
0.160E-05	0.232E-05
0.111E-02	0.128E-02
0.498E-04	0.668E-04
0.122E-04	0.172E-04
0.431E-03	0.514E-03
0.730E-02	0.892E-02
0.125E-03	0.141E-03
2.79	3.62
0.281E-05	0.337E-05
0.259E-04	0.384E-04
0.548E-01	0.687E-01
0.923E-01	0.116
0.267E-07	0.365E-07
0.238E-03	0.279E-03
0.210	0.268
0.136E-05	0.159E-05
0.686E-03	0.814E-03
0.786E-05	0.927E-05
0.135E-02	0.162E-02
0.682E-04	0.945E-04
0.331E-02	0.401E-02
0.170E-05	0.207E-05
0.869E-05	0.102E-04
0.912E-07	0.116E-06
0.148E-02	0.176E-02
0.352E-04	0.410E-04
0.671E-03	0.773E-03
0.879	1.14
0.976E-04	0.104E-03
0.131	0.167
0.277E-04	0.324E-04
0.894E-01	0.111
0.103E-03	0.120E-03
0.498E-02	0.602E-02
0.408E-07	0.543E-07
0.924E-05	0.107E-04
0.276E-06	0.377E-06
0.224E-05	0.287E-05
0.123E-01	0.150E-01
0.229E-06	0.323E-06
0.669E-03	0.906E-03
0.196E-03	0.229E-03
0.661E-04	0.773E-04
0.212E-05	0.254E-05
0.103E-02	0.118E-02
0.259E-01	0.319E-01
0.277E-03	0.326E-03
0.184E-02	0.208E-02
0.223E-01	0.277E-01
0.181E-05	0.220E-05
0.125E-05	0.194E-05
0.866	1.11
0.105E-05	0.130E-05
0.186E-03	0.280E-03
0.168E-07	0.232E-07
0.409E-01	0.510E-01
0.359E-05	0.480E-05
0.381E-02	0.462E-02
0.112E-01	0.133E-01
0.248E-01	0.308E-01
0.998E-06	0.124E-05
0.105E-03	0.140E-03
0.141E-03	0.164E-03
0.414E-07	0.544E-07
0.221E-03	0.235E-03
0.944E-01	0.119
0.141E-06	0.190E-06
0.564E-06	0.706E-06
0.554E-06	0.782E-06
0.253E-05	0.304E-05
0.650E-03	0.767E-03
0.144E-01	0.177E-01
0.258E-02	0.299E-02
0.278E-02	0.335E-02
0.294E-04	0.342E-04
0.345E-02	0.416E-02
0.137	0.172
0.669E-01	0.841E-01
0.412E-05	0.489E-05
0.109E-07	0.153E-07
0.277E-07	0.361E-07
0.161E-03	0.215E-03
0.217E-02	0.313E-02
0.114E-05	0.141E-05
0.130E-06	0.170E-06
0.171E-04	0.200E-04
0.208E-01	0.253E-01
0.827E-03	0.106E-02
0.100E-03	0.116E-03
0.104E-03	0.113E-03
0.134E-04	0.149E-04
0.135E-03	0.157E-03
0.151E-02	0.180E-02
0.254E-04	0.276E-04
0.260E-03	0.307E-03
0.133E-07	0.225E-07
0.426E-02	0.515E-02
0.125E-04	0.147E-04
0.119E-01	0.146E-01
0.335E-01	0.418E-01
0.802	1.04
0.124	0.154
0.103E-01	0.124E-01
0.295E-04	0.346E-04
0.236E-02	0.268E-02
0.142E-03	0.163E-03
0.410	0.527
0.716E-03	0.846E-03
0.326E-03	0.386E-03
1.83	2.38
0.861E-04	0.116E-03
0.461E-01	0.573E-01
0.492E-03	0.567E-03
0.488E-06	0.616E-06
0.760E-04	0.886E-04
0.319E-06	0.476E-06
0.107E-02	0.127E-02
0.132E-03	0.139E-03
0.913E-02	0.107E-01
0.128E-01	0.149E-01
0.101E-01	0.116E-01
0.127E-02	0.143E-02
0.714E-08	0.985E-08
0.478E-02	0.571E-02
0.803E-01	0.101
0.417E-07	0.558E-07
0.474E-03	0.527E-03
2.35	3.07
0.178E-01	0.222E-01
0.516	0.667
0.245E-01	0.305E-01
0.527E-05	0.622E-05
0.845E-01	0.105
0.137	0.167
0.236E-02	0.276E-02
0.646E-01	0.812E-01
0.170E-01	0.206E-01
0.348E-02	0.421E-02
0.397E-03	0.449E-03
0.394E-04	0.431E-04
0.707E-02	0.837E-02
0.716E-05	0.845E-05
0.508E-02	0.616E-02
0.946E-02	0.114E-01
0.219E-03	0.309E-03
0.544E-06	0.713E-06
0.836E-01	0.991E-01
0.272E-05	0.301E-05
0.117E-03	0.136E-03
0.248	0.311
0.526E-03	0.608E-03
0.158E-03	0.220E-03
0.654E-07	0.864E-07
0.359E-03	0.400E-03
0.305E-04	0.332E-04
0.178E-02	0.213E-02
0.448E-04	0.521E-04
0.905	1.17
0.836E-03	0.962E-03
0.843E-05	0.990E-05
0.660E-05	0.776E-05
0.189E-02	0.226E-02
0.178E-02	0.203E-02
0.558E-02	0.679E-02
0.102E-04	0.158E-04
0.398E-04	0.463E-04
0.444E-06	0.555E-06
0.183E-01	0.221E-01
0.284E-01	0.354E-01
0.214E-04	0.240E-04
0.250	0.319
0.308E-01	0.383E-01
0.102E-03	0.118E-03
0.103E-01	0.123E-01
0.285E-05	0.335E-05
0.123E-05	0.169E-05
0.189E-01	0.230E-01
0.122E-01	0.146E-01
0.967E-01	0.119
2.31	3.01
0.107E-04	0.126E-04
0.802	1.03
0.721E-01	0.890E-01
0.696E-03	0.823E-03
0.149E-06	0.193E-06
0.109E-04	0.128E-04
0.391E-04	0.459E-04
0.528E-04	0.615E-04
0.122E-02	0.144E-02
0.734E-03	0.844E-03
0.943E-04	0.121E-03
0.803E-06	0.112E-05
0.144E-03	0.170E-03
0.754E-02	0.903E-02
0.123E-05	0.193E-05
0.162E-04	0.189E-04
0.160E-04	0.187E-04
0.134E-05	0.164E-05
0.865E-04	0.955E-04
0.370E-04	0.431E-04
0.396E-03	0.466E-03
0.286E-05	0.373E-05
1.43	1.86
0.123E-05	0.151E-05
0.824E-01	0.104
0.625	0.798
0.814E-08	0.113E-07
0.202E-01	0.245E-01
0.417E-04	0.583E-04
0.505E-04	0.589E-04
0.605E-07	0.789E-07
0.101E-04	0.109E-04
0.115E-01	0.141E-01
0.327E-04	0.382E-04
0.628E-06	0.874E-06
0.517E-05	0.770E-05
0.335E-04	0.390E-04
0.295E-01	0.369E-01
0.961E-08	0.133E-07
0.873E-02	0.107E-01
0.325E-04	0.363E-04
0.420E-04	0.489E-04
0.758E-05	0.894E-05
0.146E-01	0.177E-01
0.461E-06	0.664E-06
0.261E-04	0.302E-04
0.256E-05	0.308E-05
0.850E-05	0.100E-04
0.455E-05	0.543E-05
0.464E-03	0.520E-03
0.560E-02	0.661E-02
0.201E-01	0.249E-01
0.175E-02	0.208E-02
0.359E-03	0.400E-03
0.136E-03	0.145E-03
0.454E-02	0.551E-02
0.624E-01	0.750E-01
0.886E-05	0.105E-04
0.916E-05	0.107E-04
0.573E-01	0.722E-01
0.116E-02	0.138E-02
0.149	0.190
0.778E-06	0.960E-06
0.310E-06	0.411E-06
0.215E-04	0.291E-04
0.508E-06	0.637E-06
0.607E-05	0.846E-05
0.634E-07	0.818E-07
0.436E-06	0.598E-06
0.950E-02	0.116E-01
0.242E-02	0.279E-02
0.174E-01	0.216E-01
0.432E-02	0.507E-02
0.105E-03	0.122E-03
0.847E-04	0.932E-04
0.167E-05	0.204E-05
0.224E-02	0.269E-02
0.199E-02	0.239E-02
0.124E-05	0.168E-05
0.672E-03	0.795E-03
0.390E-03	0.458E-03
0.354E-06	0.528E-06
0.582E-04	0.616E-04
0.330E-04	0.384E-04
0.181E-02	0.216E-02
0.935E-06	0.127E-05
0.454E-04	0.500E-04
0.347E-03	0.406E-03
0.773	0.999
0.228E-07	0.339E-07
0.174	0.218
0.905E-03	0.991E-03
0.873E-06	0.105E-05
0.145E-04	0.182E-04
0.702	0.898
0.316E-03	0.370E-03
1.43	1.87
0.208E-06	0.295E-06
0.223E-03	0.261E-03
0.118E-01	0.144E-01
0.324E-03	0.445E-03
0.985E-02	0.116E-01
0.245E-06	0.312E-06
0.277E-04	0.323E-04
0.266	0.338
0.358E-02	0.433E-02
0.260E-02	0.312E-02
0.331E-05	0.395E-05
0.340E-04	0.383E-04
0.219E-05	0.292E-05
0.477E-01	0.599E-01
0.793E-02	0.956E-02
0.849E-04	0.936E-04
0.401E-04	0.459E-04
0.238E-03	0.279E-03
0.460E-03	0.541E-03
0.105E-03	0.110E-03
0.740E-04	0.792E-04
0.974E-02	0.114E-01
0.211E-01	0.248E-01
0.955E-05	0.113E-04
0.503E-05	0.601E-05
0.654E-04	0.760E-04
0.981E-01	0.124
0.664E-03	0.728E-03
0.541E-02	0.660E-02
0.952E-06	0.115E-05
0.215E-01	0.260E-01
0.344E-04	0.463E-04
0.530E-04	0.615E-04
0.298E-01	0.371E-01
0.205E-05	0.248E-05
0.156E-03	0.210E-03
0.615E-02	0.744E-02
0.101E-03	0.112E-03
0.219E-02	0.256E-02
0.398E-06	0.501E-06
0.479	0.611
0.251E-04	0.333E-04
0.647E-02	0.789E-02
0.103E-05	0.125E-05
0.321E-02	0.388E-02
0.104E-03	0.119E-03
0.152E-06	0.200E-06
0.334E-04	0.388E-04
0.593E-02	0.722E-02
0.431E-05	0.512E-05
0.739E-03	0.116E-02
0.257E-03	0.301E-03
0.262E-02	0.315E-02
1.23	1.59
0.238E-04	0.288E-04
0.412E-03	0.484E-03
0.909E-03	0.114E-02
0.589E-04	0.812E-04
0.156E-01	0.191E-01
0.347E-03	0.409E-03
0.457E-02	0.540E-02
0.101E-05	0.132E-05
0.405E-03	0.475E-03
0.939E-04	0.110E-03
0.773E-03	0.920E-03
0.109E-05	0.135E-05
0.345E-05	0.414E-05
0.858E-03	0.102E-02
0.117E-01	0.138E-01
0.111E-05	0.135E-05
0.504E-02	0.612E-02
0.154E-03	0.180E-03
0.854E-05	0.120E-04
0.981E-03	0.111E-02
1.10	1.40
0.114	0.144
0.653E-02	0.798E-02
0.311E-06	0.480E-06
0.104	0.132
0.680E-02	0.806E-02
0.121E-01	0.145E-01
0.115E-03	0.146E-03
0.413E-04	0.447E-04
0.987E-07	0.126E-06
0.597E-03	0.703E-03
0.158E-02	0.176E-02
0.122E-06	0.168E-06
0.213E-04	0.249E-04
0.322E-04	0.376E-04
0.160E-03	0.182E-03
0.407E-04	0.446E-04
0.231E-04	0.269E-04
0.205E-03	0.311E-03
0.724E-03	0.841E-03
0.159E-03	0.184E-03
2.09	2.70
0.355E-05	0.426E-05
0.184E-04	0.216E-04
0.252E-04	0.292E-04
0.725E-07	0.101E-06
0.550E-01	0.689E-01
0.592E-04	0.792E-04
0.210E-06	0.245E-06
0.102E-01	0.119E-01
0.301E-05	0.357E-05
4.61	6.06
0.178E-03	0.207E-03
0.880E-04	0.102E-03
0.557E-02	0.619E-02
0.538E-06	0.669E-06
0.214E-04	0.249E-04
0.120E-02	0.143E-02
0.295E-05	0.355E-05
0.330E-04	0.347E-04
0.158E-04	0.185E-04
0.520E-02	0.613E-02
0.445E-04	0.520E-04
0.498E-02	0.606E-02
0.626E-03	0.696E-03
0.209E-02	0.247E-02
0.204E-02	0.314E-02
0.368E-04	0.431E-04
0.165E-02	0.198E-02
0.273E-04	0.373E-04
0.503E-01	0.632E-01
0.103E-03	0.119E-03
0.112E-02	0.130E-02
0.346E-03	0.402E-03
0.766E-05	0.118E-04
0.989E-03	0.118E-02
0.115E-01	0.142E-01
0.120E-03	0.127E-03
0.303E-02	0.366E-02
0.928	1.20
0.168E-02	0.264E-02
0.154E-03	0.181E-03
0.878	1.14
0.443	0.566
0.134	0.169
0.120	0.152
